season	baker	index	episode	mean_star	star	mean_good	good	mean_bad	bad	place
5	Norman	53	5	0	0	0	0	0.8	1	6
5	Norman	53	6	0	0	0	0	0.67	0	6
5	Norman	53	7	0	0	0	0	0.57	0	6
5	Norman	53	8	0	0	0	0	0.5	0	6
5	Norman	53	9	0	0	0	0	0.44	0	6
5	Richard	49	1	0	0	1	1	0	0	2
5	Richard	49	10	0.5	0	0.6	0	0.2	0	2
5	Richard	49	2	0.5	1	1	1	0	0	2
5	Richard	49	3	0.33	0	0.67	0	0	0	2
5	Richard	49	4	0.5	1	0.75	1	0	0	2
5	Richard	49	5	0.4	0	0.6	0	0.2	1	2
5	Richard	49	6	0.33	0	0.5	0	0.33	1	2
5	Richard	49	7	0.43	1	0.57	1	0.29	0	2
5	Richard	49	8	0.5	1	0.63	1	0.25	0	2
5	Richard	49	9	0.56	1	0.67	1	0.22	0	2
6	Alvin	65	1	0	0	0	0	0	0	6
6	Alvin	65	10	0	0	0.1	0	0.2	0	6
6	Alvin	65	2	0	0	0	0	0	0	6
6	Alvin	65	3	0	0	0.33	1	0	0	6
6	Alvin	65	4	0	0	0.25	0	0.25	1	6
6	Alvin	65	5	0	0	0.2	0	0.2	0	6
6	Alvin	65	6	0	0	0.17	0	0.33	1	6
6	Alvin	65	7	0	0	0.14	0	0.29	0	6
6	Alvin	65	8	0	0	0.13	0	0.25	0	6
6	Alvin	65	9	0	0	0.11	0	0.22	0	6
6	Dorret	68	1	0	0	0	0	1	1	9
6	Dorret	68	10	0	0	0	0	0.3	0	9
6	Dorret	68	2	0	0	0	0	1	1	9
6	Dorret	68	3	0	0	0	0	1	1	9
6	Dorret	68	4	0	0	0	0	0.75	0	9
6	Dorret	68	5	0	0	0	0	0.6	0	9
6	Dorret	68	6	0	0	0	0	0.5	0	9
6	Dorret	68	7	0	0	0	0	0.43	0	9
6	Dorret	68	8	0	0	0	0	0.38	0	9
6	Dorret	68	9	0	0	0	0	0.33	0	9
6	Flora	62	1	0	0	1	1	0	0	3
6	Flora	62	10	0	0	0.2	0	0.3	0	3
6	Flora	62	2	0	0	0.5	0	0	0	3
6	Flora	62	3	0	0	0.33	0	0	0	3
6	Flora	62	4	0	0	0.25	0	0	0	3
6	Flora	62	5	0	0	0.2	0	0.2	1	3
6	Flora	62	6	0	0	0.33	1	0.17	0	3
6	Flora	62	7	0	0	0.29	0	0.14	0	3
6	Flora	62	8	0	0	0.25	0	0.25	1	3
6	Flora	62	9	0	0	0.22	0	0.33	1	3
6	Ian	60	1	0	0	0	0	0	0	2
6	Ian	60	10	0.3	0	0.4	0	0.1	0	2
6	Ian	60	2	0.5	1	0.5	1	0	0	2
6	Ian	60	3	0.67	1	0.67	1	0	0	2
6	Ian	60	4	0.75	1	0.75	1	0	0	2
6	Ian	60	5	0.6	0	0.6	0	0	0	2
6	Ian	60	6	0.5	0	0.5	0	0	0	2
6	Ian	60	7	0.43	0	0.57	1	0	0	2
6	Ian	60	8	0.38	0	0.5	0	0	0	2
6	Ian	60	9	0.33	0	0.44	0	0.11	1	2
6	Marie	69	1	1	1	1	1	0	0	10
6	Marie	69	10	0.1	0	0.1	0	0.1	0	10
6	Marie	69	2	0.5	0	0.5	0	0.5	1	10
6	Marie	69	3	0.33	0	0.33	0	0.33	0	10
6	Marie	69	4	0.25	0	0.25	0	0.25	0	10
6	Marie	69	5	0.2	0	0.2	0	0.2	0	10
6	Marie	69	6	0.17	0	0.17	0	0.17	0	10
6	Marie	69	7	0.14	0	0.14	0	0.14	0	10
6	Marie	69	8	0.13	0	0.13	0	0.13	0	10
6	Marie	69	9	0.11	0	0.11	0	0.11	0	10
6	Mat	64	1	0	0	0	0	0	0	5
6	Mat	64	10	0.1	0	0.2	0	0.2	0	5
6	Mat	64	2	0	0	0.5	1	0	0	5
6	Mat	64	3	0	0	0.33	0	0.33	1	5
6	Mat	64	4	0	0	0.25	0	0.25	0	5
6	Mat	64	5	0	0	0.2	0	0.2	0	5
6	Mat	64	6	0.17	1	0.33	1	0.17	0	5
6	Mat	64	7	0.14	0	0.29	0	0.29	1	5
6	Mat	64	8	0.13	0	0.25	0	0.25	0	5
6	Mat	64	9	0.11	0	0.22	0	0.22	0	5
6	Nadiya	59	1	0	0	1	1	0	0	1
6	Nadiya	59	10	0.3	0	0.6	0	0.1	0	1
6	Nadiya	59	2	0	0	0.5	0	0	0	1
6	Nadiya	59	3	0	0	0.33	0	0	0	1
6	Nadiya	59	4	0	0	0.5	1	0	0	1
6	Nadiya	59	5	0.2	1	0.6	1	0	0	1
6	Nadiya	59	6	0.17	0	0.5	0	0.17	1	1
6	Nadiya	59	7	0.14	0	0.57	1	0.14	0	1
6	Nadiya	59	8	0.25	1	0.63	1	0.13	0	1
6	Nadiya	59	9	0.33	1	0.67	1	0.11	0	1
6	Paul	63	1	0	0	0	0	0	0	4
6	Paul	63	10	0	0	0.2	0	0.4	0	4
6	Paul	63	2	0	0	0	0	0.5	1	4
6	Paul	63	3	0	0	0.33	1	0.33	0	4
6	Paul	63	4	0	0	0.25	0	0.5	1	4
6	Paul	63	5	0	0	0.4	1	0.4	0	4
6	Paul	63	6	0	0	0.33	0	0.33	0	4
6	Paul	63	7	0	0	0.29	0	0.43	1	4
6	Paul	63	8	0	0	0.25	0	0.5	1	4
6	Paul	63	9	0	0	0.22	0	0.44	0	4
6	Sandy	67	1	0	0	0	0	0	0	8
6	Sandy	67	10	0	0	0.1	0	0.1	0	8
6	Sandy	67	2	0	0	0.5	1	0	0	8
6	Sandy	67	3	0	0	0.33	0	0	0	8
6	Sandy	67	4	0	0	0.25	0	0.25	1	8
6	Sandy	67	5	0	0	0.2	0	0.2	0	8
6	Sandy	67	6	0	0	0.17	0	0.17	0	8
6	Sandy	67	7	0	0	0.14	0	0.14	0	8
6	Sandy	67	8	0	0	0.13	0	0.13	0	8
6	Sandy	67	9	0	0	0.11	0	0.11	0	8
6	Stu	70	1	0	0	0	0	1	1	11
6	Stu	70	10	0	0	0	0	0.1	0	11
6	Stu	70	2	0	0	0	0	0.5	0	11
6	Stu	70	3	0	0	0	0	0.33	0	11
6	Stu	70	4	0	0	0	0	0.25	0	11
6	Stu	70	5	0	0	0	0	0.2	0	11
6	Stu	70	6	0	0	0	0	0.17	0	11
6	Stu	70	7	0	0	0	0	0.14	0	11
6	Stu	70	8	0	0	0	0	0.13	0	11
6	Stu	70	9	0	0	0	0	0.11	0	11
6	Tamal	61	1	0	0	1	1	0	0	2
6	Tamal	61	10	0.1	0	0.5	0	0	0	2
6	Tamal	61	2	0	0	0.5	0	0	0	2
6	Tamal	61	3	0	0	0.33	0	0	0	2
6	Tamal	61	4	0	0	0.5	1	0	0	2
6	Tamal	61	5	0	0	0.4	0	0	0	2
6	Tamal	61	6	0	0	0.33	0	0	0	2
6	Tamal	61	7	0.14	1	0.43	1	0	0	2
6	Tamal	61	8	0.13	0	0.5	1	0	0	2
6	Tamal	61	9	0.11	0	0.56	1	0	0	2
7	Andrew	72	1	0	0	0	0	0	0	2
7	Andrew	72	10	0.2	0	0.5	0	0.1	0	2
7	Andrew	72	2	0	0	0.5	1	0	0	2
7	Andrew	72	3	0	0	0.67	1	0	0	2
7	Andrew	72	4	0	0	0.75	1	0	0	2
7	Andrew	72	5	0	0	0.6	0	0	0	2
7	Andrew	72	6	0	0	0.5	0	0.17	1	2
7	Andrew	72	7	0.14	1	0.57	1	0.14	0	2
7	Andrew	72	8	0.13	0	0.5	0	0.13	0	2
7	Andrew	72	9	0.22	1	0.56	1	0.11	0	2
7	Benjamina	75	1	0	0	1	1	0	0	4
7	Benjamina	75	10	0.1	0	0.3	0	0.1	0	4
7	Benjamina	75	2	0	0	0.5	0	0	0	4
7	Benjamina	75	3	0	0	0.33	0	0	0	4
7	Benjamina	75	4	0.25	1	0.5	1	0	0	4
7	Benjamina	75	5	0.2	0	0.4	0	0	0	4
7	Benjamina	75	6	0.17	0	0.33	0	0	0	4
7	Benjamina	75	7	0.14	0	0.43	1	0	0	4
7	Benjamina	75	8	0.13	0	0.38	0	0.13	1	4
7	Benjamina	75	9	0.11	0	0.33	0	0.11	0	4
7	Candice	71	1	0	0	0	0	1	1	1
7	Candice	71	10	0.3	0	0.5	0	0.2	0	1
7	Candice	71	2	0.5	1	0.5	1	0.5	0	1
7	Candice	71	3	0.33	0	0.33	0	0.67	1	1
7	Candice	71	4	0.25	0	0.25	0	0.5	0	1
7	Candice	71	5	0.4	1	0.4	1	0.4	0	1
7	Candice	71	6	0.33	0	0.5	1	0.33	0	1
7	Candice	71	7	0.29	0	0.43	0	0.29	0	1
7	Candice	71	8	0.38	1	0.5	1	0.25	0	1
7	Candice	71	9	0.33	0	0.56	1	0.22	0	1
7	Jane	73	1	1	1	1	1	0	0	2
7	Jane	73	10	0.1	0	0.3	0	0.1	0	2
7	Jane	73	2	0.5	0	0.5	0	0	0	2
7	Jane	73	3	0.33	0	0.33	0	0	0	2
7	Jane	73	4	0.25	0	0.25	0	0	0	2
7	Jane	73	5	0.2	0	0.4	1	0	0	2
7	Jane	73	6	0.17	0	0.33	0	0	0	2
7	Jane	73	7	0.14	0	0.29	0	0	0	2
7	Jane	73	8	0.13	0	0.38	1	0	0	2
7	Jane	73	9	0.11	0	0.33	0	0.11	1	2
7	Kate	79	1	0	0	0	0	0	0	8
7	Kate	79	10	0	0	0.1	0	0.1	0	8
7	Kate	79	2	0	0	0	0	0	0	8
7	Kate	79	3	0	0	0.33	1	0	0	8
7	Kate	79	4	0	0	0.25	0	0.25	1	8
7	Kate	79	5	0	0	0.2	0	0.2	0	8
7	Kate	79	6	0	0	0.17	0	0.17	0	8
7	Kate	79	7	0	0	0.14	0	0.14	0	8
7	Kate	79	8	0	0	0.13	0	0.13	0	8
7	Kate	79	9	0	0	0.11	0	0.11	0	8
7	Lee	82	1	0	0	0	0	1	1	11
7	Lee	82	10	0	0	0	0	0.1	0	11
7	Lee	82	2	0	0	0	0	0.5	0	11
7	Lee	82	3	0	0	0	0	0.33	0	11
7	Lee	82	4	0	0	0	0	0.25	0	11
7	Lee	82	5	0	0	0	0	0.2	0	11
7	Lee	82	6	0	0	0	0	0.17	0	11
7	Lee	82	7	0	0	0	0	0.14	0	11
7	Lee	82	8	0	0	0	0	0.13	0	11
7	Lee	82	9	0	0	0	0	0.11	0	11
7	Louise	81	1	0	0	0	0	0	0	10
7	Louise	81	10	0	0	0	0	0.1	0	10
7	Louise	81	2	0	0	0	0	0.5	1	10
7	Louise	81	3	0	0	0	0	0.33	0	10
7	Louise	81	4	0	0	0	0	0.25	0	10
7	Louise	81	5	0	0	0	0	0.2	0	10
7	Louise	81	6	0	0	0	0	0.17	0	10
7	Louise	81	7	0	0	0	0	0.14	0	10
7	Louise	81	8	0	0	0	0	0.13	0	10
7	Louise	81	9	0	0	0	0	0.11	0	10
7	Michael	80	1	0	0	0	0	0	0	9
7	Michael	80	10	0	0	0	0	0.1	0	9
7	Michael	80	2	0	0	0	0	0	0	9
7	Michael	80	3	0	0	0	0	0.33	1	9
7	Michael	80	4	0	0	0	0	0.25	0	9
7	Michael	80	5	0	0	0	0	0.2	0	9
7	Michael	80	6	0	0	0	0	0.17	0	9
7	Michael	80	7	0	0	0	0	0.14	0	9
7	Michael	80	8	0	0	0	0	0.13	0	9
7	Michael	80	9	0	0	0	0	0.11	0	9
7	Rav	77	1	0	0	0	0	0	0	6
7	Rav	77	10	0	0	0	0	0.2	0	6
7	Rav	77	2	0	0	0	0	0	0	6
7	Rav	77	3	0	0	0	0	0	0	6
7	Rav	77	4	0	0	0	0	0.25	1	6
7	Rav	77	5	0	0	0	0	0.2	0	6
7	Rav	77	6	0	0	0	0	0.33	1	6
7	Rav	77	7	0	0	0	0	0.29	0	6
7	Rav	77	8	0	0	0	0	0.25	0	6
7	Rav	77	9	0	0	0	0	0.22	0	6
7	Selasi	74	1	0	0	1	1	0	0	3
7	Selasi	74	10	0	0	0.2	0	0.3	0	3
7	Selasi	74	2	0	0	0.5	0	0	0	3
7	Selasi	74	3	0	0	0.33	0	0	0	3
7	Selasi	74	4	0	0	0.25	0	0	0	3
7	Selasi	74	5	0	0	0.2	0	0	0	3
7	Selasi	74	6	0	0	0.33	1	0	0	3
7	Selasi	74	7	0	0	0.29	0	0.14	1	3
7	Selasi	74	8	0	0	0.25	0	0.25	1	3
7	Selasi	74	9	0	0	0.22	0	0.33	1	3
7	Tom	76	1	0	0	0	0	0	0	5
7	Tom	76	10	0.2	0	0.2	0	0.3	0	5
7	Tom	76	2	0	0	0	0	0	0	5
7	Tom	76	3	0.33	1	0.33	1	0	0	5
7	Tom	76	4	0.25	0	0.25	0	0.25	1	5
7	Tom	76	5	0.2	0	0.2	0	0.4	1	5
7	Tom	76	6	0.33	1	0.33	1	0.33	0	5
7	Tom	76	7	0.29	0	0.29	0	0.43	1	5
7	Tom	76	8	0.25	0	0.25	0	0.38	0	5
7	Tom	76	9	0.22	0	0.22	0	0.33	0	5
7	Val	78	1	0	0	0	0	1	1	7
7	Val	78	10	0	0	0	0	0.4	0	7
7	Val	78	2	0	0	0	0	1	1	7
7	Val	78	3	0	0	0	0	1	1	7
7	Val	78	4	0	0	0	0	0.75	0	7
7	Val	78	5	0	0	0	0	0.8	1	7
7	Val	78	6	0	0	0	0	0.67	0	7
7	Val	78	7	0	0	0	0	0.57	0	7
7	Val	78	8	0	0	0	0	0.5	0	7
7	Val	78	9	0	0	0	0	0.44	0	7
8	Chris	93	1	0	0	0	0	1	1	10
8	Chris	93	10	0	0	0	0	0.2	0	10
8	Chris	93	2	0	0	0	0	1	1	10
8	Chris	93	3	0	0	0	0	0.67	0	10
8	Chris	93	4	0	0	0	0	0.5	0	10
8	Chris	93	5	0	0	0	0	0.4	0	10
8	Chris	93	6	0	0	0	0	0.33	0	10
8	Chris	93	7	0	0	0	0	0.29	0	10
8	Chris	93	8	0	0	0	0	0.25	0	10
8	Chris	93	9	0	0	0	0	0.22	0	10
8	Flo	92	1	0	0	1	1	0	0	9
8	Flo	92	10	0	0	0.1	0	0.2	0	9
8	Flo	92	2	0	0	0.5	0	0.5	1	9
8	Flo	92	3	0	0	0.33	0	0.67	1	9
8	Flo	92	4	0	0	0.25	0	0.5	0	9
8	Flo	92	5	0	0	0.2	0	0.4	0	9
8	Flo	92	6	0	0	0.17	0	0.33	0	9
8	Flo	92	7	0	0	0.14	0	0.29	0	9
8	Flo	92	8	0	0	0.13	0	0.25	0	9
8	Flo	92	9	0	0	0.11	0	0.22	0	9
8	James	90	1	0	0	0	0	0	0	7
8	James	90	10	0	0	0	0	0.2	0	7
8	James	90	2	0	0	0	0	0	0	7
8	James	90	3	0	0	0	0	0	0	7
8	James	90	4	0	0	0	0	0.25	1	7
8	James	90	5	0	0	0	0	0.4	1	7
8	James	90	6	0	0	0	0	0.33	0	7
8	James	90	7	0	0	0	0	0.29	0	7
8	James	90	8	0	0	0	0	0.25	0	7
8	James	90	9	0	0	0	0	0.22	0	7
8	Julia	89	1	0	0	0	0	0	0	6
8	Julia	89	10	0.1	0	0.1	0	0.2	0	6
8	Julia	89	2	0	0	0	0	0	0	6
8	Julia	89	3	0.33	1	0.33	1	0	0	6
8	Julia	89	4	0.25	0	0.25	0	0	0	6
8	Julia	89	5	0.2	0	0.2	0	0.2	1	6
8	Julia	89	6	0.17	0	0.17	0	0.33	1	6
8	Julia	89	7	0.14	0	0.14	0	0.29	0	6
8	Julia	89	8	0.13	0	0.13	0	0.25	0	6
8	Julia	89	9	0.11	0	0.11	0	0.22	0	6
8	Kate	84	1	0	0	0	0	0	0	2
8	Kate	84	10	0.1	0	0.2	0	0.3	0	2
8	Kate	84	2	0	0	0	0	0.5	1	2
8	Kate	84	3	0	0	0	0	0.33	0	2
8	Kate	84	4	0.25	1	0.25	1	0.25	0	2
8	Kate	84	5	0.2	0	0.2	0	0.2	0	2
8	Kate	84	6	0.17	0	0.17	0	0.17	0	2
8	Kate	84	7	0.14	0	0.14	0	0.29	1	2
8	Kate	84	8	0.13	0	0.13	0	0.38	1	2
8	Kate	84	9	0.11	0	0.22	1	0.33	0	2
8	Liam	87	1	0	0	0	0	0	0	4
8	Liam	87	10	0.1	0	0.3	0	0.3	0	4
8	Liam	87	2	0	0	0	0	0	0	4
8	Liam	87	3	0	0	0	0	0.33	1	4
8	Liam	87	4	0	0	0.25	1	0.25	0	4
8	Liam	87	5	0	0	0.2	0	0.4	1	4
8	Liam	87	6	0.17	1	0.33	1	0.33	0	4
8	Liam	87	7	0.14	0	0.43	1	0.29	0	4
8	Liam	87	8	0.13	0	0.38	0	0.38	1	4
8	Liam	87	9	0.11	0	0.33	0	0.33	0	4
8	Peter	94	1	0	0	0	0	1	1	11
8	Peter	94	10	0	0	0	0	0.1	0	11
8	Peter	94	2	0	0	0	0	0.5	0	11
8	Peter	94	3	0	0	0	0	0.33	0	11
8	Peter	94	4	0	0	0	0	0.25	0	11
8	Peter	94	5	0	0	0	0	0.2	0	11
8	Peter	94	6	0	0	0	0	0.17	0	11
8	Peter	94	7	0	0	0	0	0.14	0	11
8	Peter	94	8	0	0	0	0	0.13	0	11
8	Peter	94	9	0	0	0	0	0.11	0	11
8	Sophie	83	1	0	0	1	1	0	0	1
8	Sophie	83	10	0.2	0	0.6	0	0	0	1
8	Sophie	83	2	0	0	1	1	0	0	1
8	Sophie	83	3	0	0	0.67	0	0	0	1
8	Sophie	83	4	0	0	0.5	0	0	0	1
8	Sophie	83	5	0.2	1	0.6	1	0	0	1
8	Sophie	83	6	0.17	0	0.67	1	0	0	1
8	Sophie	83	7	0.14	0	0.71	1	0	0	1
8	Sophie	83	8	0.13	0	0.63	0	0	0	1
8	Sophie	83	9	0.22	1	0.67	1	0	0	1
8	Stacey	86	1	0	0	0	0	1	1	3
8	Stacey	86	10	0.1	0	0.2	0	0.5	0	3
8	Stacey	86	2	0	0	0	0	1	1	3
8	Stacey	86	3	0	0	0	0	0.67	0	3
8	Stacey	86	4	0	0	0	0	0.5	0	3
8	Stacey	86	5	0	0	0.2	1	0.4	0	3
8	Stacey	86	6	0	0	0.17	0	0.5	1	3
8	Stacey	86	7	0	0	0.14	0	0.57	1	3
8	Stacey	86	8	0.13	1	0.25	1	0.5	0	3
8	Stacey	86	9	0.11	0	0.22	0	0.56	1	3
8	Steven	85	1	1	1	1	1	0	0	2
8	Steven	85	10	0.3	0	0.5	0	0.1	0	2
8	Steven	85	2	1	1	1	1	0	0	2
8	Steven	85	3	0.67	0	1	1	0	0	2
8	Steven	85	4	0.5	0	0.75	0	0	0	2
8	Steven	85	5	0.4	0	0.6	0	0	0	2
8	Steven	85	6	0.33	0	0.5	0	0	0	2
8	Steven	85	7	0.43	1	0.57	1	0	0	2
8	Steven	85	8	0.38	0	0.63	1	0	0	2
8	Steven	85	9	0.33	0	0.56	0	0.11	1	2
8	Tom	91	1	0	0	0	0	0	0	8
8	Tom	91	10	0	0	0.1	0	0.1	0	8
8	Tom	91	2	0	0	0.5	1	0	0	8
8	Tom	91	3	0	0	0.33	0	0	0	8
8	Tom	91	4	0	0	0.25	0	0.25	1	8
8	Tom	91	5	0	0	0.2	0	0.2	0	8
8	Tom	91	6	0	0	0.17	0	0.17	0	8
8	Tom	91	7	0	0	0.14	0	0.14	0	8
8	Tom	91	8	0	0	0.13	0	0.13	0	8
8	Tom	91	9	0	0	0.11	0	0.11	0	8
8	Yan	88	1	0	0	0	0	0	0	5
8	Yan	88	10	0	0	0.1	0	0.1	0	5
8	Yan	88	2	0	0	0	0	0	0	5
8	Yan	88	3	0	0	0	0	0	0	5
8	Yan	88	4	0	0	0	0	0	0	5
8	Yan	88	5	0	0	0	0	0	0	5
8	Yan	88	6	0	0	0.17	1	0	0	5
8	Yan	88	7	0	0	0.14	0	0.14	1	5
8	Yan	88	8	0	0	0.13	0	0.13	0	5
8	Yan	88	9	0	0	0.11	0	0.11	0	5
9	Antony	104	1	0	0	0	0	0	0	9
9	Antony	104	10	0	0	0	0	0.1	0	9
9	Antony	104	2	0	0	0	0	0	0	9
9	Antony	104	3	0	0	0	0	0.33	1	9
9	Antony	104	4	0	0	0	0	0.25	0	9
9	Antony	104	5	0	0	0	0	0.2	0	9
9	Antony	104	6	0	0	0	0	0.17	0	9
9	Antony	104	7	0	0	0	0	0.14	0	9
9	Antony	104	8	0	0	0	0	0.13	0	9
9	Antony	104	9	0	0	0	0	0.11	0	9
9	Briony	98	1	0	0	1	1	0	0	3
9	Briony	98	10	0.1	0	0.3	0	0.5	0	3
9	Briony	98	2	0	0	0.5	0	0.5	1	3
9	Briony	98	3	0	0	0.33	0	0.67	1	3
9	Briony	98	4	0	0	0.25	0	0.75	1	3
9	Briony	98	5	0	0	0.2	0	0.8	1	3
9	Briony	98	6	0.17	1	0.33	1	0.67	0	3
9	Briony	98	7	0.14	0	0.29	0	0.57	0	3
9	Briony	98	8	0.13	0	0.38	1	0.5	0	3
9	Briony	98	9	0.11	0	0.33	0	0.56	1	3
9	Dan	101	1	0	0	0	0	0	0	6
9	Dan	101	10	0.1	0	0.3	0	0.1	0	6
9	Dan	101	2	0	0	0.5	1	0	0	6
9	Dan	101	3	0	0	0.67	1	0	0	6
9	Dan	101	4	0.25	1	0.75	1	0	0	6
9	Dan	101	5	0.2	0	0.6	0	0	0	6
9	Dan	101	6	0.17	0	0.5	0	0.17	1	6
9	Dan	101	7	0.14	0	0.43	0	0.14	0	6
9	Dan	101	8	0.13	0	0.38	0	0.13	0	6
9	Dan	101	9	0.11	0	0.33	0	0.11	0	6
9	Imelda	106	1	0	0	0	0	1	1	11
9	Imelda	106	10	0	0	0	0	0.1	0	11
9	Imelda	106	2	0	0	0	0	0.5	0	11
9	Imelda	106	3	0	0	0	0	0.33	0	11
9	Imelda	106	4	0	0	0	0	0.25	0	11
9	Imelda	106	5	0	0	0	0	0.2	0	11
9	Imelda	106	6	0	0	0	0	0.17	0	11
9	Imelda	106	7	0	0	0	0	0.14	0	11
9	Imelda	106	8	0	0	0	0	0.13	0	11
9	Imelda	106	9	0	0	0	0	0.11	0	11
9	Jon	100	1	0	0	0	0	0	0	5
9	Jon	100	10	0	0	0.2	0	0.2	0	5
9	Jon	100	2	0	0	0.5	1	0	0	5
9	Jon	100	3	0	0	0.33	0	0	0	5
9	Jon	100	4	0	0	0.5	1	0	0	5
9	Jon	100	5	0	0	0.4	0	0.2	1	5
9	Jon	100	6	0	0	0.33	0	0.17	0	5
9	Jon	100	7	0	0	0.29	0	0.29	1	5
9	Jon	100	8	0	0	0.25	0	0.25	0	5
9	Jon	100	9	0	0	0.22	0	0.22	0	5
9	Karen	102	1	0	0	0	0	0	0	7
9	Karen	102	10	0	0	0	0	0.2	0	7
9	Karen	102	2	0	0	0	0	0	0	7
9	Karen	102	3	0	0	0	0	0	0	7
9	Karen	102	4	0	0	0	0	0.25	1	7
9	Karen	102	5	0	0	0	0	0.4	1	7
9	Karen	102	6	0	0	0	0	0.33	0	7
9	Karen	102	7	0	0	0	0	0.29	0	7
9	Karen	102	8	0	0	0	0	0.25	0	7
9	Karen	102	9	0	0	0	0	0.22	0	7
9	Kim-Joy	96	1	0	0	0	0	0	0	2
9	Kim-Joy	96	10	0.2	0	0.3	0	0.1	0	2
9	Kim-Joy	96	2	0	0	0	0	0	0	2
9	Kim-Joy	96	3	0	0	0	0	0	0	2
9	Kim-Joy	96	4	0	0	0	0	0	0	2
9	Kim-Joy	96	5	0.2	1	0.2	1	0	0	2
9	Kim-Joy	96	6	0.17	0	0.17	0	0	0	2
9	Kim-Joy	96	7	0.29	1	0.29	1	0	0	2
9	Kim-Joy	96	8	0.25	0	0.25	0	0.13	1	2
9	Kim-Joy	96	9	0.22	0	0.33	1	0.11	0	2
9	Luke	105	1	0	0	0	0	0	0	10
9	Luke	105	10	0	0	0	0	0.1	0	10
9	Luke	105	2	0	0	0	0	0.5	1	10
9	Luke	105	3	0	0	0	0	0.33	0	10
9	Luke	105	4	0	0	0	0	0.25	0	10
9	Luke	105	5	0	0	0	0	0.2	0	10
9	Luke	105	6	0	0	0	0	0.17	0	10
9	Luke	105	7	0	0	0	0	0.14	0	10
9	Luke	105	8	0	0	0	0	0.13	0	10
9	Luke	105	9	0	0	0	0	0.11	0	10
9	Manon	99	1	1	1	1	1	0	0	4
9	Manon	99	10	0.1	0	0.1	0	0.2	0	4
9	Manon	99	2	0.5	0	0.5	0	0	0	4
9	Manon	99	3	0.33	0	0.33	0	0	0	4
9	Manon	99	4	0.25	0	0.25	0	0	0	4
9	Manon	99	5	0.2	0	0.2	0	0	0	4
9	Manon	99	6	0.17	0	0.17	0	0.17	1	4
9	Manon	99	7	0.14	0	0.14	0	0.14	0	4
9	Manon	99	8	0.13	0	0.13	0	0.25	1	4
9	Manon	99	9	0.11	0	0.11	0	0.22	0	4
9	Rahul	95	1	0	0	0	0	0	0	1
9	Rahul	95	10	0.2	0	0.6	0	0.2	0	1
9	Rahul	95	2	0.5	1	0.5	1	0	0	1
9	Rahul	95	3	0.67	1	0.67	1	0	0	1
9	Rahul	95	4	0.5	0	0.75	1	0	0	1
9	Rahul	95	5	0.4	0	0.8	1	0	0	1
9	Rahul	95	6	0.33	0	0.83	1	0	0	1
9	Rahul	95	7	0.29	0	0.86	1	0	0	1
9	Rahul	95	8	0.25	0	0.75	0	0.13	1	1
9	Rahul	95	9	0.22	0	0.67	0	0.22	1	1
9	Ruby	97	1	0	0	0	0	1	1	2
9	Ruby	97	10	0.2	0	0.3	0	0.2	0	2
9	Ruby	97	2	0	0	0	0	0.5	0	2
9	Ruby	97	3	0	0	0	0	0.33	0	2
9	Ruby	97	4	0	0	0	0	0.25	0	2
9	Ruby	97	5	0	0	0	0	0.2	0	2
9	Ruby	97	6	0	0	0.17	1	0.17	0	2
9	Ruby	97	7	0	0	0.14	0	0.29	1	2
9	Ruby	97	8	0.13	1	0.25	1	0.25	0	2
9	Ruby	97	9	0.22	1	0.33	1	0.22	0	2
9	Terry	103	1	0	0	0	0	1	1	8
9	Terry	103	10	0	0	0	0	0.3	0	8
9	Terry	103	2	0	0	0	0	1	1	8
9	Terry	103	3	0	0	0	0	0.67	0	8
9	Terry	103	4	0	0	0	0	0.5	0	8
9	Terry	103	5	0	0	0	0	0.6	1	8
9	Terry	103	6	0	0	0	0	0.5	0	8
9	Terry	103	7	0	0	0	0	0.43	0	8
9	Terry	103	8	0	0	0	0	0.38	0	8
9	Terry	103	9	0	0	0	0	0.33	0	8
