season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad
4	Toby	8	12	1.63	0	0.0	0	0.0	0	0.13	0
4	Toby	9	12	1.44	0	0.0	0	0.0	0	0.11	0
4	Toby	10	12	1.3	0	0.0	0	0.0	0	0.1	0
5	Chetna	1	3	3.0	3	0.0	0	0.0	0	0.0	0
5	Chetna	2	3	5.5	8	0.0	0	0.0	0	0.0	0
5	Chetna	3	3	6.33	8	0.0	0	0.0	0	0.0	0
5	Chetna	4	3	5.5	3	0.0	0	0.0	0	0.0	0
5	Chetna	5	3	4.8	2	0.0	0	0.0	0	0.0	0
5	Chetna	6	3	4.33	2	0.17	1	0.17	1	0.0	0
5	Chetna	7	3	4.57	6	0.14	0	0.14	0	0.0	0
5	Chetna	8	3	4.13	1	0.13	0	0.13	0	0.0	0
5	Chetna	9	3	4.11	4	0.11	0	0.11	0	0.11	1
5	Chetna	10	3	3.7	0	0.1	0	0.1	0	0.1	0
5	Claire	1	11	8.0	8	0.0	0	0.0	0	1.0	1
5	Claire	2	11	4.0	0	0.0	0	0.0	0	0.5	0
5	Claire	3	11	2.67	0	0.0	0	0.0	0	0.33	0
5	Claire	4	11	2.0	0	0.0	0	0.0	0	0.25	0
5	Claire	5	11	1.6	0	0.0	0	0.0	0	0.2	0
5	Claire	6	11	1.33	0	0.0	0	0.0	0	0.17	0
5	Claire	7	11	1.14	0	0.0	0	0.0	0	0.14	0
5	Claire	8	11	1.0	0	0.0	0	0.0	0	0.13	0
5	Claire	9	11	0.89	0	0.0	0	0.0	0	0.11	0
5	Claire	10	11	0.8	0	0.0	0	0.0	0	0.1	0
5	Diana	1	7	5.0	5	0.0	0	0.0	0	0.0	0
5	Diana	2	7	6.0	7	0.0	0	0.0	0	0.0	0
5	Diana	3	7	6.33	7	0.0	0	0.0	0	0.0	0
5	Diana	4	7	7.0	9	0.0	0	0.0	0	0.0	0
5	Diana	5	7	5.6	0	0.0	0	0.0	0	0.0	0
5	Diana	6	7	4.67	0	0.0	0	0.0	0	0.0	0
5	Diana	7	7	4.0	0	0.0	0	0.0	0	0.0	0
5	Diana	8	7	3.5	0	0.0	0	0.0	0	0.0	0
5	Diana	9	7	3.11	0	0.0	0	0.0	0	0.0	0
5	Diana	10	7	2.8	0	0.0	0	0.0	0	0.0	0
5	Enwezor	1	10	9.0	9	0.0	0	0.0	0	0.0	0
5	Enwezor	2	10	9.0	9	0.0	0	0.0	0	0.5	1
5	Enwezor	3	10	6.0	0	0.0	0	0.0	0	0.33	0
5	Enwezor	4	10	4.5	0	0.0	0	0.0	0	0.25	0
5	Enwezor	5	10	3.6	0	0.0	0	0.0	0	0.2	0
5	Enwezor	6	10	3.0	0	0.0	0	0.0	0	0.17	0
5	Enwezor	7	10	2.57	0	0.0	0	0.0	0	0.14	0
5	Enwezor	8	10	2.25	0	0.0	0	0.0	0	0.13	0
5	Enwezor	9	10	2.0	0	0.0	0	0.0	0	0.11	0
5	Enwezor	10	10	1.8	0	0.0	0	0.0	0	0.1	0
5	Iain	1	8	4.0	4	0.0	0	0.0	0	1.0	1
5	Iain	2	8	7.5	11	0.0	0	0.0	0	0.5	0
5	Iain	3	8	8.0	9	0.0	0	0.0	0	0.33	0
5	Iain	4	8	7.5	6	0.0	0	0.0	0	0.5	1
5	Iain	5	8	6.0	0	0.0	0	0.0	0	0.4	0
5	Iain	6	8	5.0	0	0.0	0	0.0	0	0.33	0
5	Iain	7	8	4.29	0	0.0	0	0.0	0	0.29	0
5	Iain	8	8	3.75	0	0.0	0	0.0	0	0.25	0
5	Iain	9	8	3.33	0	0.0	0	0.0	0	0.22	0
5	Iain	10	8	3.0	0	0.0	0	0.0	0	0.2	0
5	Jordan	1	9	12.0	12	0.0	0	0.0	0	1.0	1
5	Jordan	2	9	9.0	6	0.0	0	0.0	0	0.5	0
5	Jordan	3	9	9.33	10	0.0	0	0.0	0	0.67	1
5	Jordan	4	9	7.0	0	0.0	0	0.0	0	0.5	0
5	Jordan	5	9	5.6	0	0.0	0	0.0	0	0.4	0
5	Jordan	6	9	4.67	0	0.0	0	0.0	0	0.33	0
5	Jordan	7	9	4.0	0	0.0	0	0.0	0	0.29	0
5	Jordan	8	9	3.5	0	0.0	0	0.0	0	0.25	0
5	Jordan	9	9	3.11	0	0.0	0	0.0	0	0.22	0
5	Jordan	10	9	2.8	0	0.0	0	0.0	0	0.2	0
5	Kate	1	5	6.0	6	0.0	0	0.0	0	0.0	0
5	Kate	2	5	5.0	4	0.0	0	0.0	0	0.0	0
5	Kate	3	5	3.67	1	0.0	0	0.33	1	0.0	0
5	Kate	4	5	4.5	7	0.0	0	0.5	1	0.0	0
5	Kate	5	5	4.2	3	0.2	1	0.6	1	0.0	0
5	Kate	6	5	4.5	6	0.17	0	0.5	0	0.17	1
5	Kate	7	5	4.43	4	0.14	0	0.43	0	0.29	1
5	Kate	8	5	3.88	0	0.13	0	0.38	0	0.25	0
5	Kate	9	5	3.44	0	0.11	0	0.33	0	0.22	0
5	Kate	10	5	3.1	0	0.1	0	0.3	0	0.2	0
5	Luis	1	2	7.0	7	0.0	0	0.0	0	0.0	0
5	Luis	2	2	5.0	3	0.0	0	0.5	1	0.0	0
5	Luis	3	2	4.0	2	0.33	1	0.67	1	0.0	0
5	Luis	4	2	3.5	2	0.25	0	0.75	1	0.0	0
5	Luis	5	2	4.0	6	0.2	0	0.6	0	0.0	0
5	Luis	6	2	3.83	3	0.17	0	0.67	1	0.0	0
5	Luis	7	2	4.0	5	0.14	0	0.57	0	0.0	0
5	Luis	8	2	3.75	2	0.13	0	0.63	1	0.0	0
5	Luis	9	2	3.44	1	0.11	0	0.67	1	0.0	0
5	Luis	10	2	3.3	2	0.1	0	0.6	0	0.0	0
5	Martha	1	4	2.0	2	0.0	0	1.0	1	0.0	0
5	Martha	2	4	3.5	5	0.0	0	0.5	0	0.0	0
5	Martha	3	4	3.33	3	0.0	0	0.33	0	0.0	0
5	Martha	4	4	2.75	1	0.0	0	0.25	0	0.0	0
5	Martha	5	4	2.4	1	0.0	0	0.2	0	0.2	1
5	Martha	6	4	2.67	4	0.0	0	0.17	0	0.17	0
5	Martha	7	4	2.71	3	0.0	0	0.14	0	0.29	1
5	Martha	8	4	3.0	5	0.0	0	0.13	0	0.38	1
5	Martha	9	4	2.67	0	0.0	0	0.11	0	0.33	0
5	Martha	10	4	2.4	0	0.0	0	0.1	0	0.3	0
5	Nancy	1	1	1.0	1	1.0	1	1.0	1	0.0	0
5	Nancy	2	1	1.5	2	0.5	0	0.5	0	0.0	0
5	Nancy	3	1	2.67	5	0.33	0	0.33	0	0.0	0
5	Nancy	4	1	3.0	4	0.25	0	0.25	0	0.0	0
5	Nancy	5	1	3.2	4	0.2	0	0.4	1	0.0	0
5	Nancy	6	1	2.83	1	0.17	0	0.5	1	0.0	0
5	Nancy	7	1	2.71	2	0.14	0	0.57	1	0.0	0
5	Nancy	8	1	2.75	3	0.13	0	0.5	0	0.13	1
5	Nancy	9	1	2.78	3	0.11	0	0.44	0	0.22	1
5	Nancy	10	1	2.6	1	0.1	0	0.4	0	0.2	0
5	Norman	1	6	11.0	11	0.0	0	0.0	0	0.0	0
5	Norman	2	6	10.5	10	0.0	0	0.0	0	0.5	1
5	Norman	3	6	8.33	4	0.0	0	0.0	0	0.67	1
5	Norman	4	6	8.25	8	0.0	0	0.0	0	0.75	1
5	Norman	5	6	7.6	5	0.0	0	0.0	0	0.8	1
5	Norman	6	6	6.33	0	0.0	0	0.0	0	0.67	0
5	Norman	7	6	5.43	0	0.0	0	0.0	0	0.57	0
5	Norman	8	6	4.75	0	0.0	0	0.0	0	0.5	0
5	Norman	9	6	4.22	0	0.0	0	0.0	0	0.44	0
5	Norman	10	6	3.8	0	0.0	0	0.0	0	0.4	0
5	Richard	1	2	10.0	10	0.0	0	1.0	1	0.0	0
5	Richard	2	2	5.5	1	0.5	1	1.0	1	0.0	0
5	Richard	3	2	5.67	6	0.33	0	0.67	0	0.0	0
5	Richard	4	2	5.5	5	0.5	1	0.75	1	0.0	0
5	Richard	5	2	5.8	7	0.4	0	0.6	0	0.2	1
5	Richard	6	2	5.67	5	0.33	0	0.5	0	0.33	1
5	Richard	7	2	5.0	1	0.43	1	0.57	1	0.29	0
5	Richard	8	2	4.88	4	0.5	1	0.63	1	0.25	0
5	Richard	9	2	4.56	2	0.56	1	0.67	1	0.22	0
5	Richard	10	2	4.4	3	0.5	0	0.6	0	0.2	0
6	Alvin	1	6	2.0	2	0.0	0	0.0	0	0.0	0
6	Alvin	2	6	4.0	6	0.0	0	0.0	0	0.0	0
6	Alvin	3	6	4.0	4	0.0	0	0.33	1	0.0	0
6	Alvin	4	6	5.25	9	0.0	0	0.25	0	0.25	1
6	Alvin	5	6	5.8	8	0.0	0	0.2	0	0.2	0
6	Alvin	6	6	5.83	6	0.0	0	0.17	0	0.33	1
6	Alvin	7	6	5.0	0	0.0	0	0.14	0	0.29	0
6	Alvin	8	6	4.38	0	0.0	0	0.13	0	0.25	0
6	Alvin	9	6	3.89	0	0.0	0	0.11	0	0.22	0
6	Alvin	10	6	3.5	0	0.0	0	0.1	0	0.2	0
6	Dorret	1	9	5.0	5	0.0	0	0.0	0	1.0	1
6	Dorret	2	9	3.0	1	0.0	0	0.0	0	1.0	1
6	Dorret	3	9	4.0	6	0.0	0	0.0	0	1.0	1
6	Dorret	4	9	3.0	0	0.0	0	0.0	0	0.75	0
6	Dorret	5	9	2.4	0	0.0	0	0.0	0	0.6	0
6	Dorret	6	9	2.0	0	0.0	0	0.0	0	0.5	0
6	Dorret	7	9	1.71	0	0.0	0	0.0	0	0.43	0
6	Dorret	8	9	1.5	0	0.0	0	0.0	0	0.38	0
6	Dorret	9	9	1.33	0	0.0	0	0.0	0	0.33	0
6	Dorret	10	9	1.2	0	0.0	0	0.0	0	0.3	0
6	Flora	1	3	6.0	6	0.0	0	1.0	1	0.0	0
6	Flora	2	3	4.0	2	0.0	0	0.5	0	0.0	0
6	Flora	3	3	3.33	2	0.0	0	0.33	0	0.0	0
6	Flora	4	3	3.25	3	0.0	0	0.25	0	0.0	0
6	Flora	5	3	3.2	3	0.0	0	0.2	0	0.2	1
6	Flora	6	3	3.0	2	0.0	0	0.33	1	0.17	0
6	Flora	7	3	3.14	4	0.0	0	0.29	0	0.14	0
6	Flora	8	3	3.13	3	0.0	0	0.25	0	0.25	1
6	Flora	9	3	2.89	1	0.0	0	0.22	0	0.33	1
6	Flora	10	3	2.6	0	0.0	0	0.2	0	0.3	0
6	Ian	1	2	8.0	8	0.0	0	0.0	0	0.0	0
6	Ian	2	2	5.5	3	0.5	1	0.5	1	0.0	0
6	Ian	3	2	4.0	1	0.67	1	0.67	1	0.0	0
6	Ian	4	2	4.0	4	0.75	1	0.75	1	0.0	0
6	Ian	5	2	4.2	5	0.6	0	0.6	0	0.0	0
6	Ian	6	2	4.0	3	0.5	0	0.5	0	0.0	0
6	Ian	7	2	4.14	5	0.43	0	0.57	1	0.0	0
6	Ian	8	2	3.88	2	0.38	0	0.5	0	0.0	0
6	Ian	9	2	3.78	3	0.33	0	0.44	0	0.11	1
6	Ian	10	2	3.6	2	0.3	0	0.4	0	0.1	0
6	Marie	1	10	3.0	3	1.0	1	1.0	1	0.0	0
6	Marie	2	10	7.0	11	0.5	0	0.5	0	0.5	1
6	Marie	3	10	4.67	0	0.33	0	0.33	0	0.33	0
6	Marie	4	10	3.5	0	0.25	0	0.25	0	0.25	0
6	Marie	5	10	2.8	0	0.2	0	0.2	0	0.2	0
6	Marie	6	10	2.33	0	0.17	0	0.17	0	0.17	0
6	Marie	7	10	2.0	0	0.14	0	0.14	0	0.14	0
6	Marie	8	10	1.75	0	0.13	0	0.13	0	0.13	0
6	Marie	9	10	1.56	0	0.11	0	0.11	0	0.11	0
6	Marie	10	10	1.4	0	0.1	0	0.1	0	0.1	0
6	Mat	1	5	7.0	7	0.0	0	0.0	0	0.0	0
6	Mat	2	5	6.0	5	0.0	0	0.5	1	0.0	0
6	Mat	3	5	6.67	8	0.0	0	0.33	0	0.33	1
6	Mat	4	5	6.75	7	0.0	0	0.25	0	0.25	0
6	Mat	5	5	6.2	4	0.0	0	0.2	0	0.2	0
6	Mat	6	5	5.33	1	0.17	1	0.33	1	0.17	0
6	Mat	7	5	5.43	6	0.14	0	0.29	0	0.29	1
6	Mat	8	5	4.75	0	0.13	0	0.25	0	0.25	0
6	Mat	9	5	4.22	0	0.11	0	0.22	0	0.22	0
6	Mat	10	5	3.8	0	0.1	0	0.2	0	0.2	0
6	Nadiya	1	1	12.0	12	0.0	0	1.0	1	0.0	0
6	Nadiya	2	1	10.5	9	0.0	0	0.5	0	0.0	0
6	Nadiya	3	1	10.0	9	0.0	0	0.33	0	0.0	0
6	Nadiya	4	1	9.5	8	0.0	0	0.5	1	0.0	0
6	Nadiya	5	1	7.8	1	0.2	1	0.6	1	0.0	0
6	Nadiya	6	1	7.17	4	0.17	0	0.5	0	0.17	1
6	Nadiya	7	1	6.29	1	0.14	0	0.57	1	0.14	0
6	Nadiya	8	1	5.63	1	0.25	1	0.63	1	0.13	0
6	Nadiya	9	1	5.44	4	0.33	1	0.67	1	0.11	0
6	Nadiya	10	1	4.9	0	0.3	0	0.6	0	0.1	0
6	Paul	1	4	10.0	10	0.0	0	0.0	0	0.0	0
6	Paul	2	4	10.0	10	0.0	0	0.0	0	0.5	1
6	Paul	3	4	10.0	10	0.0	0	0.33	1	0.33	0
6	Paul	4	4	7.75	1	0.0	0	0.25	0	0.5	1
6	Paul	5	4	6.6	2	0.0	0	0.4	1	0.4	0
6	Paul	6	4	6.33	5	0.0	0	0.33	0	0.33	0
6	Paul	7	4	5.71	2	0.0	0	0.29	0	0.43	1
6	Paul	8	4	5.63	5	0.0	0	0.25	0	0.5	1
6	Paul	9	4	5.0	0	0.0	0	0.22	0	0.44	0
6	Paul	10	4	4.5	0	0.0	0	0.2	0	0.4	0
6	Sandy	1	8	9.0	9	0.0	0	0.0	0	0.0	0
6	Sandy	2	8	6.5	4	0.0	0	0.5	1	0.0	0
6	Sandy	3	8	6.67	7	0.0	0	0.33	0	0.0	0
6	Sandy	4	8	6.5	6	0.0	0	0.25	0	0.25	1
6	Sandy	5	8	5.2	0	0.0	0	0.2	0	0.2	0
6	Sandy	6	8	4.33	0	0.0	0	0.17	0	0.17	0
6	Sandy	7	8	3.71	0	0.0	0	0.14	0	0.14	0
6	Sandy	8	8	3.25	0	0.0	0	0.13	0	0.13	0
6	Sandy	9	8	2.89	0	0.0	0	0.11	0	0.11	0
6	Sandy	10	8	2.6	0	0.0	0	0.1	0	0.1	0
6	Stu	1	11	11.0	11	0.0	0	0.0	0	1.0	1
6	Stu	2	11	5.5	0	0.0	0	0.0	0	0.5	0
6	Stu	3	11	3.67	0	0.0	0	0.0	0	0.33	0
6	Stu	4	11	2.75	0	0.0	0	0.0	0	0.25	0
6	Stu	5	11	2.2	0	0.0	0	0.0	0	0.2	0
6	Stu	6	11	1.83	0	0.0	0	0.0	0	0.17	0
6	Stu	7	11	1.57	0	0.0	0	0.0	0	0.14	0
6	Stu	8	11	1.38	0	0.0	0	0.0	0	0.13	0
6	Stu	9	11	1.22	0	0.0	0	0.0	0	0.11	0
6	Stu	10	11	1.1	0	0.0	0	0.0	0	0.1	0
6	Tamal	1	2	4.0	4	0.0	0	1.0	1	0.0	0
6	Tamal	2	2	6.0	8	0.0	0	0.5	0	0.0	0
6	Tamal	3	2	5.0	3	0.0	0	0.33	0	0.0	0
6	Tamal	4	2	5.0	5	0.0	0	0.5	1	0.0	0
6	Tamal	5	2	5.4	7	0.0	0	0.4	0	0.0	0
6	Tamal	6	2	5.67	7	0.0	0	0.33	0	0.0	0
6	Tamal	7	2	5.29	3	0.14	1	0.43	1	0.0	0
6	Tamal	8	2	5.13	4	0.13	0	0.5	1	0.0	0
6	Tamal	9	2	4.78	2	0.11	0	0.56	1	0.0	0
6	Tamal	10	2	4.6	3	0.1	0	0.5	0	0.0	0
7	Andrew	1	2	12.0	12	0.0	0	0.0	0	0.0	0
7	Andrew	2	2	8.0	4	0.0	0	0.5	1	0.0	0
7	Andrew	3	2	6.0	2	0.0	0	0.67	1	0.0	0
7	Andrew	4	2	5.5	4	0.0	0	0.75	1	0.0	0
7	Andrew	5	2	5.6	6	0.0	0	0.6	0	0.0	0
7	Andrew	6	2	5.67	6	0.0	0	0.5	0	0.17	1
7	Andrew	7	2	5.0	1	0.14	1	0.57	1	0.14	0
7	Andrew	8	2	4.63	2	0.13	0	0.5	0	0.13	0
7	Andrew	9	2	4.33	2	0.22	1	0.56	1	0.11	0
7	Andrew	10	2	4.0	1	0.2	0	0.5	0	0.1	0
7	Benjamina	1	4	6.0	6	0.0	0	1.0	1	0.0	0
7	Benjamina	2	4	4.5	3	0.0	0	0.5	0	0.0	0
7	Benjamina	3	4	5.0	6	0.0	0	0.33	0	0.0	0
7	Benjamina	4	4	4.0	1	0.25	1	0.5	1	0.0	0
7	Benjamina	5	4	4.2	5	0.2	0	0.4	0	0.0	0
7	Benjamina	6	4	3.83	2	0.17	0	0.33	0	0.0	0
7	Benjamina	7	4	3.71	3	0.14	0	0.43	1	0.0	0
7	Benjamina	8	4	3.75	4	0.13	0	0.38	0	0.13	1
7	Benjamina	9	4	3.33	0	0.11	0	0.33	0	0.11	0
7	Benjamina	10	4	3.0	0	0.1	0	0.3	0	0.1	0
7	Candice	1	1	5.0	5	0.0	0	0.0	0	1.0	1
7	Candice	2	1	6.5	8	0.5	1	0.5	1	0.5	0
7	Candice	3	1	5.33	3	0.33	0	0.33	0	0.67	1
7	Candice	4	1	4.5	2	0.25	0	0.25	0	0.5	0
7	Candice	5	1	4.0	2	0.4	1	0.4	1	0.4	0
7	Candice	6	1	4.17	5	0.33	0	0.5	1	0.33	0
7	Candice	7	1	3.86	2	0.29	0	0.43	0	0.29	0
7	Candice	8	1	3.5	1	0.38	1	0.5	1	0.25	0
7	Candice	9	1	3.44	3	0.33	0	0.56	1	0.22	0
7	Candice	10	1	3.3	2	0.3	0	0.5	0	0.2	0
7	Jane	1	2	7.0	7	1.0	1	1.0	1	0.0	0
7	Jane	2	2	4.5	2	0.5	0	0.5	0	0.0	0
7	Jane	3	2	6.0	9	0.33	0	0.33	0	0.0	0
7	Jane	4	2	5.25	3	0.25	0	0.25	0	0.0	0
7	Jane	5	2	4.4	1	0.2	0	0.4	1	0.0	0
7	Jane	6	2	4.33	4	0.17	0	0.33	0	0.0	0
7	Jane	7	2	3.71	0	0.14	0	0.29	0	0.0	0
7	Jane	8	2	3.88	5	0.13	0	0.38	1	0.0	0
7	Jane	9	2	3.56	1	0.11	0	0.33	0	0.11	1
7	Jane	10	2	3.5	3	0.1	0	0.3	0	0.1	0
7	Kate	1	8	4.0	4	0.0	0	0.0	0	0.0	0
7	Kate	2	8	2.5	1	0.0	0	0.0	0	0.0	0
7	Kate	3	8	4.33	8	0.0	0	0.33	1	0.0	0
7	Kate	4	8	5.0	7	0.0	0	0.25	0	0.25	1
7	Kate	5	8	4.0	0	0.0	0	0.2	0	0.2	0
7	Kate	6	8	3.33	0	0.0	0	0.17	0	0.17	0
7	Kate	7	8	2.86	0	0.0	0	0.14	0	0.14	0
7	Kate	8	8	2.5	0	0.0	0	0.13	0	0.13	0
7	Kate	9	8	2.22	0	0.0	0	0.11	0	0.11	0
7	Kate	10	8	2.0	0	0.0	0	0.1	0	0.1	0
7	Lee	1	11	11.0	11	0.0	0	0.0	0	1.0	1
7	Lee	2	11	5.5	0	0.0	0	0.0	0	0.5	0
7	Lee	3	11	3.67	0	0.0	0	0.0	0	0.33	0
7	Lee	4	11	2.75	0	0.0	0	0.0	0	0.25	0
7	Lee	5	11	2.2	0	0.0	0	0.0	0	0.2	0
7	Lee	6	11	1.83	0	0.0	0	0.0	0	0.17	0
7	Lee	7	11	1.57	0	0.0	0	0.0	0	0.14	0
7	Lee	8	11	1.38	0	0.0	0	0.0	0	0.13	0
7	Lee	9	11	1.22	0	0.0	0	0.0	0	0.11	0
7	Lee	10	11	1.1	0	0.0	0	0.0	0	0.1	0
7	Louise	1	10	9.0	9	0.0	0	0.0	0	0.0	0
7	Louise	2	10	9.5	10	0.0	0	0.0	0	0.5	1
7	Louise	3	10	6.33	0	0.0	0	0.0	0	0.33	0
7	Louise	4	10	4.75	0	0.0	0	0.0	0	0.25	0
7	Louise	5	10	3.8	0	0.0	0	0.0	0	0.2	0
7	Louise	6	10	3.17	0	0.0	0	0.0	0	0.17	0
7	Louise	7	10	2.71	0	0.0	0	0.0	0	0.14	0
